Timestamp,Device Name,Source IP,Destination IP,Traffic Volume (MB/s),Latency (ms),Bandwidth Allocated (MB/s),Bandwidth Used (MB/s),Congestion Flag,Log Text,New_Flag,Date,total_avg_app_traffic,total_peak_app_traffic,total_logins,total_peak_user_usage,Event,Impact,Num_Config_Changes
2024-04-24 03:00:00,Router_B,192.168.1.174,192.168.2.35,65.97,57.3,100,66.65,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 03:00:00,Router_C,192.168.1.151,192.168.2.4,13.9,57.53,100,17.7,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 04:00:00,Router_A,192.168.1.209,192.168.2.14,97.21,13.72,100,100.0,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 04:00:00,Router_B,192.168.1.50,192.168.2.123,41.81,53.58,100,41.47,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 04:00:00,Router_C,192.168.1.1,192.168.2.135,76.32,55.36,100,82.75,Yes,"High utilization, nearing bandwidth limit",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 05:00:00,Router_A,192.168.1.147,192.168.2.130,53.49,38.87,100,60.78,Yes,"Congestion detected, high utilization",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 05:00:00,Router_B,192.168.1.64,192.168.2.179,89.69,52.62,100,88.73,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 05:00:00,Router_C,192.168.1.4,192.168.2.145,67.8,18.0,100,64.45,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 06:00:00,Router_A,192.168.1.170,192.168.2.252,88.63,55.23,100,90.83,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 06:00:00,Router_B,192.168.1.233,192.168.2.57,56.53,50.56,100,57.75,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 06:00:00,Router_C,192.168.1.70,192.168.2.222,82.96,11.18,100,80.64,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 07:00:00,Router_A,192.168.1.179,192.168.2.233,83.31,51.18,100,85.51,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 07:00:00,Router_B,192.168.1.251,192.168.2.42,23.55,30.11,100,24.45,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 07:00:00,Router_C,192.168.1.123,192.168.2.116,30.16,28.71,100,26.57,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 08:00:00,Router_A,192.168.1.90,192.168.2.5,9.35,40.89,100,8.14,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 08:00:00,Router_B,192.168.1.134,192.168.2.115,8.31,22.57,100,4.61,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 08:00:00,Router_C,192.168.1.180,192.168.2.163,12.76,10.21,100,22.36,Yes,"Congestion detected, high utilization",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 09:00:00,Router_A,192.168.1.105,192.168.2.128,37.79,41.14,100,35.01,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 09:00:00,Router_B,192.168.1.83,192.168.2.100,51.36,11.42,100,66.19,Yes,"High utilization, nearing bandwidth limit",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 09:00:00,Router_C,192.168.1.52,192.168.2.250,62.47,26.05,100,64.15,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 10:00:00,Router_A,192.168.1.101,192.168.2.218,54.0,54.53,100,51.71,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 10:00:00,Router_B,192.168.1.101,192.168.2.62,30.11,10.12,100,27.5,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 10:00:00,Router_C,192.168.1.26,192.168.2.114,24.7,59.98,100,19.82,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 11:00:00,Router_A,192.168.1.203,192.168.2.207,80.4,43.82,100,79.96,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 11:00:00,Router_B,192.168.1.106,192.168.2.171,89.81,20.29,100,89.76,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 11:00:00,Router_C,192.168.1.27,192.168.2.204,75.01,48.48,100,88.1,Yes,"High utilization, nearing bandwidth limit",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 12:00:00,Router_A,192.168.1.242,192.168.2.220,63.4,21.18,100,79.42,Yes,"High utilization, nearing bandwidth limit",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 12:00:00,Router_B,192.168.1.20,192.168.2.196,15.77,37.95,100,10.8,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 12:00:00,Router_C,192.168.1.189,192.168.2.91,58.7,11.65,100,56.42,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 13:00:00,Router_A,192.168.1.138,192.168.2.93,54.14,21.67,100,67.06,Yes,"High utilization, nearing bandwidth limit",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 13:00:00,Router_B,192.168.1.248,192.168.2.34,24.48,33.55,100,27.99,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 13:00:00,Router_C,192.168.1.158,192.168.2.109,85.62,48.8,100,81.37,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 14:00:00,Router_A,192.168.1.169,192.168.2.50,85.25,56.76,100,100.0,Yes,"High utilization, nearing bandwidth limit",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 14:00:00,Router_B,192.168.1.236,192.168.2.98,32.13,17.79,100,104.67,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 14:00:00,Router_C,192.168.1.102,192.168.2.62,18.42,29.47,100,30.83,Yes,"High utilization, nearing bandwidth limit",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 15:00:00,Router_A,192.168.1.135,192.168.2.197,86.86,32.44,100,84.52,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 15:00:00,Router_B,192.168.1.204,192.168.2.125,9.99,51.66,100,8.97,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 15:00:00,Router_C,192.168.1.108,192.168.2.144,20.57,29.81,100,39.17,Yes,"High utilization, nearing bandwidth limit",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 16:00:00,Router_A,192.168.1.78,192.168.2.235,8.95,49.68,100,6.1,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 16:00:00,Router_B,192.168.1.233,192.168.2.81,48.79,49.66,100,49.04,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 16:00:00,Router_C,192.168.1.78,192.168.2.58,78.74,12.97,100,80.8,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 17:00:00,Router_A,192.168.1.32,192.168.2.21,28.15,28.77,100,23.88,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 17:00:00,Router_B,192.168.1.31,192.168.2.168,11.65,55.55,100,16.47,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 17:00:00,Router_C,192.168.1.52,192.168.2.47,61.21,10.95,100,65.43,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 18:00:00,Router_A,192.168.1.120,192.168.2.138,54.44,23.59,100,75.02,Yes,"Congestion detected, high utilization",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 18:00:00,Router_B,192.168.1.170,192.168.2.126,41.2,18.49,100,61.03,Yes,"Congestion detected, high utilization",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 18:00:00,Router_C,192.168.1.161,192.168.2.168,6.11,17.9,100,9.91,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 19:00:00,Router_A,192.168.1.189,192.168.2.247,42.93,32.64,100,40.36,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 19:00:00,Router_B,192.168.1.210,192.168.2.129,54.84,30.8,100,53.34,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 19:00:00,Router_C,192.168.1.223,192.168.2.222,96.47,54.65,100,95.44,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 20:00:00,Router_A,192.168.1.137,192.168.2.184,8.01,27.42,100,11.37,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 20:00:00,Router_B,192.168.1.77,192.168.2.79,67.36,50.21,100,82.91,Yes,"Congestion detected, high utilization",1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 20:00:00,Router_C,192.168.1.11,192.168.2.243,67.84,23.75,100,64.06,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 21:00:00,Router_A,192.168.1.124,192.168.2.111,66.5,55.63,100,68.95,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 21:00:00,Router_B,192.168.1.248,192.168.2.38,52.59,56.91,100,51.56,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 21:00:00,Router_C,192.168.1.103,192.168.2.6,97.7,41.85,100,94.42,No,Normal operation,1,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 22:00:00,Router_A,192.168.1.44,192.168.2.198,58.36,41.96,100,58.1,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 22:00:00,Router_B,192.168.1.57,192.168.2.116,51.2,25.92,100,53.49,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 22:00:00,Router_C,192.168.1.189,192.168.2.112,74.78,52.56,100,69.85,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-24 23:00:00,Router_A,192.168.1.242,192.168.2.213,37.22,59.28,100,40.92,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 23:00:00,Router_B,192.168.1.20,192.168.2.107,14.71,27.55,100,14.66,No,Normal operation,0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,1
2024-04-24 23:00:00,Router_C,192.168.1.78,192.168.2.214,49.09,45.35,100,65.43,Yes,"Congestion detected, high utilization",0,2024-04-24,352.22,1007.9599999999999,9,39.13,External Outage,High,0
2024-04-25 00:00:00,Router_A,192.168.1.132,192.168.2.116,7.54,23.88,100,4.75,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 00:00:00,Router_B,192.168.1.73,192.168.2.12,62.84,16.86,100,104.23,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 00:00:00,Router_C,192.168.1.16,192.168.2.28,99.62,42.65,100,95.49,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 01:00:00,Router_A,192.168.1.10,192.168.2.164,33.37,55.41,100,38.32,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 01:00:00,Router_B,192.168.1.175,192.168.2.93,15.99,56.95,100,20.8,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 01:00:00,Router_C,192.168.1.237,192.168.2.44,8.19,33.89,100,9.04,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 02:00:00,Router_A,192.168.1.82,192.168.2.254,38.76,50.75,100,36.1,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 02:00:00,Router_B,192.168.1.177,192.168.2.41,43.67,53.12,100,41.86,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 02:00:00,Router_C,192.168.1.71,192.168.2.169,36.37,43.9,100,40.17,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 03:00:00,Router_A,192.168.1.139,192.168.2.64,18.06,10.96,100,101.05,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 03:00:00,Router_B,192.168.1.78,192.168.2.235,41.38,59.1,100,41.52,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 03:00:00,Router_C,192.168.1.147,192.168.2.3,67.11,38.89,100,71.38,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 04:00:00,Router_A,192.168.1.129,192.168.2.236,96.89,23.48,100,91.93,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 04:00:00,Router_B,192.168.1.182,192.168.2.191,99.66,58.14,100,100.0,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 04:00:00,Router_C,192.168.1.79,192.168.2.229,97.11,32.32,100,98.75,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 05:00:00,Router_A,192.168.1.42,192.168.2.229,65.06,13.19,100,64.63,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 05:00:00,Router_B,192.168.1.200,192.168.2.235,88.06,59.59,100,90.65,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 05:00:00,Router_C,192.168.1.122,192.168.2.197,6.19,59.47,100,4.7,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 06:00:00,Router_A,192.168.1.249,192.168.2.213,38.08,50.56,100,38.69,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 06:00:00,Router_B,192.168.1.146,192.168.2.149,80.1,29.9,100,84.95,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 06:00:00,Router_C,192.168.1.34,192.168.2.91,97.09,40.33,100,104.67,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 07:00:00,Router_A,192.168.1.158,192.168.2.155,96.56,11.78,100,100.0,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 07:00:00,Router_B,192.168.1.126,192.168.2.37,8.44,19.06,100,11.16,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 07:00:00,Router_C,192.168.1.246,192.168.2.84,93.47,54.22,100,90.31,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 08:00:00,Router_A,192.168.1.45,192.168.2.213,25.23,40.64,100,21.91,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 08:00:00,Router_B,192.168.1.58,192.168.2.29,14.33,44.43,100,12.92,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 08:00:00,Router_C,192.168.1.104,192.168.2.182,37.06,44.93,100,36.88,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 09:00:00,Router_A,192.168.1.194,192.168.2.178,16.78,50.02,100,20.71,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 09:00:00,Router_B,192.168.1.196,192.168.2.146,10.84,26.26,100,14.87,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 09:00:00,Router_C,192.168.1.105,192.168.2.227,23.24,43.13,100,21.86,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 10:00:00,Router_A,192.168.1.135,192.168.2.178,88.92,46.76,100,85.51,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 10:00:00,Router_B,192.168.1.12,192.168.2.22,18.0,12.33,100,104.03,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 10:00:00,Router_C,192.168.1.150,192.168.2.30,98.8,22.06,100,100.0,Yes,"Congestion detected, high utilization",1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 11:00:00,Router_A,192.168.1.156,192.168.2.137,82.46,48.86,100,82.65,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 11:00:00,Router_B,192.168.1.251,192.168.2.35,44.47,33.44,100,104.01,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 11:00:00,Router_C,192.168.1.65,192.168.2.53,47.92,41.38,100,45.81,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 12:00:00,Router_A,192.168.1.60,192.168.2.145,8.83,39.63,100,9.45,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 12:00:00,Router_B,192.168.1.250,192.168.2.165,35.52,20.19,100,36.46,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 12:00:00,Router_C,192.168.1.27,192.168.2.67,11.07,54.14,100,14.9,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 13:00:00,Router_A,192.168.1.45,192.168.2.60,98.18,57.66,100,100.0,Yes,"High utilization, nearing bandwidth limit",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 13:00:00,Router_B,192.168.1.83,192.168.2.26,22.72,29.9,100,104.39,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 13:00:00,Router_C,192.168.1.212,192.168.2.143,76.91,24.28,100,72.76,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 14:00:00,Router_A,192.168.1.141,192.168.2.143,9.63,29.98,100,10.31,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 14:00:00,Router_B,192.168.1.101,192.168.2.246,63.56,56.68,100,66.0,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 14:00:00,Router_C,192.168.1.134,192.168.2.154,26.25,17.52,100,33.94,Yes,"High utilization, nearing bandwidth limit",0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 15:00:00,Router_A,192.168.1.202,192.168.2.95,57.25,31.47,100,54.79,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 15:00:00,Router_B,192.168.1.186,192.168.2.222,60.21,16.03,100,57.39,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 15:00:00,Router_C,192.168.1.153,192.168.2.188,81.53,42.61,100,101.82,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 16:00:00,Router_A,192.168.1.95,192.168.2.89,97.1,53.12,100,100.0,Yes,"High utilization, nearing bandwidth limit",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 16:00:00,Router_B,192.168.1.141,192.168.2.230,79.46,21.28,100,76.88,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 16:00:00,Router_C,192.168.1.139,192.168.2.67,50.45,38.93,100,47.05,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 17:00:00,Router_A,192.168.1.89,192.168.2.109,73.94,35.46,100,74.68,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 17:00:00,Router_B,192.168.1.229,192.168.2.22,14.41,40.16,100,18.35,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 17:00:00,Router_C,192.168.1.184,192.168.2.205,61.18,45.68,100,59.46,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 18:00:00,Router_A,192.168.1.146,192.168.2.165,42.51,16.27,100,50.96,Yes,"High utilization, nearing bandwidth limit",0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 18:00:00,Router_B,192.168.1.22,192.168.2.7,21.83,18.06,100,103.73,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 18:00:00,Router_C,192.168.1.59,192.168.2.58,37.19,32.52,100,40.54,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 19:00:00,Router_A,192.168.1.145,192.168.2.253,73.03,17.47,100,73.43,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 19:00:00,Router_B,192.168.1.197,192.168.2.189,19.11,45.43,100,21.01,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 19:00:00,Router_C,192.168.1.113,192.168.2.209,94.69,54.71,100,101.02,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 20:00:00,Router_A,192.168.1.221,192.168.2.206,36.2,35.99,100,43.18,Yes,"High utilization, nearing bandwidth limit",0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 20:00:00,Router_B,192.168.1.98,192.168.2.170,12.39,57.04,100,24.12,Yes,"High utilization, nearing bandwidth limit",0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 20:00:00,Router_C,192.168.1.72,192.168.2.99,41.95,23.54,100,44.54,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 21:00:00,Router_A,192.168.1.140,192.168.2.114,75.12,16.47,100,74.34,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 21:00:00,Router_B,192.168.1.5,192.168.2.13,98.06,48.52,100,99.84,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 21:00:00,Router_C,192.168.1.62,192.168.2.157,18.59,35.79,100,104.39,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 22:00:00,Router_A,192.168.1.23,192.168.2.176,46.7,17.4,100,48.85,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 22:00:00,Router_B,192.168.1.159,192.168.2.18,81.57,16.82,100,85.33,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 22:00:00,Router_C,192.168.1.9,192.168.2.199,28.73,41.15,100,27.78,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-25 23:00:00,Router_A,192.168.1.205,192.168.2.15,70.18,14.36,100,65.65,No,Normal operation,0,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 23:00:00,Router_B,192.168.1.192,192.168.2.176,91.83,31.82,100,93.0,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,1
2024-04-25 23:00:00,Router_C,192.168.1.175,192.168.2.196,96.19,15.01,100,91.35,No,Normal operation,1,2024-04-25,493.12,1332.51,11,49.17,None,None,0
2024-04-26 00:00:00,Router_A,192.168.1.49,192.168.2.147,46.12,53.17,100,47.65,No,Normal operation,0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 00:00:00,Router_B,192.168.1.55,192.168.2.96,31.63,12.14,100,30.88,No,Normal operation,0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 00:00:00,Router_C,192.168.1.239,192.168.2.172,78.11,52.26,100,81.45,No,Normal operation,1,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,0
2024-04-26 01:00:00,Router_A,192.168.1.191,192.168.2.211,21.99,41.91,100,40.49,Yes,"High utilization, nearing bandwidth limit",0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 01:00:00,Router_B,192.168.1.164,192.168.2.236,91.41,22.3,100,90.43,No,Normal operation,1,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 01:00:00,Router_C,192.168.1.160,192.168.2.246,20.48,16.98,100,15.51,No,Normal operation,0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,0
2024-04-26 02:00:00,Router_A,192.168.1.174,192.168.2.179,44.33,58.28,100,65.7,Yes,"Congestion detected, high utilization",0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 02:00:00,Router_B,192.168.1.200,192.168.2.144,35.98,17.16,100,102.75,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 02:00:00,Router_C,192.168.1.160,192.168.2.191,90.05,54.59,100,86.73,No,Normal operation,1,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,0
2024-04-26 03:00:00,Router_A,192.168.1.218,192.168.2.21,5.61,38.96,100,8.31,No,Normal operation,0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 03:00:00,Router_B,192.168.1.41,192.168.2.176,58.66,51.28,100,75.0,Yes,"Congestion detected, high utilization",1,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 03:00:00,Router_C,192.168.1.160,192.168.2.119,9.74,38.77,100,101.53,Yes,"Outage, bandwidth exceeded, packet loss",1,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,0
2024-04-26 04:00:00,Router_A,192.168.1.108,192.168.2.28,14.44,31.17,100,26.29,Yes,"High utilization, nearing bandwidth limit",0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 04:00:00,Router_B,192.168.1.225,192.168.2.167,56.18,57.05,100,53.63,No,Normal operation,0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,1
2024-04-26 04:00:00,Router_C,192.168.1.218,192.168.2.17,35.47,26.74,100,40.34,No,Normal operation,0,2024-04-26,645.19,1606.94,6,45.19,External Outage,High,0
